sample_index,timestamp_brainflow,label,C3_uV,C4_uV,Cz_uV
7220,1786485483.7848804,RE,-28.9,-5.8,-14.3
7221,1786485483.7849047,RE,-23.8,-23.7,-38.6
7222,1786485483.7849288,RE,-11.9,-25.6,-38.9
7223,1786485483.7849524,RE,-27.4,-17.5,-25.1
7224,1786485483.7849755,RE,-42.7,-20.9,-28.4
7225,1786485483.7849865,RE,-27.6,-27.7,-43.2
7226,1786485483.7849977,RE,-13.0,-30.4,-43.0
7227,1786485483.785008,RE,-9.9,-13.2,-18.6
7228,1786485483.785018,RE,-35.1,-12.5,-15.9
7229,1786485483.7850285,RE,-44.4,-37.2,-47.3
7230,1786485483.7850382,RE,-22.5,-40.0,-56.9
7231,1786485483.785048,RE,-24.3,-24.4,-36.2
7232,1786485483.7850573,RE,-38.0,-12.2,-18.4
7233,1786485483.785068,RE,-38.5,-21.0,-29.7
7234,1786485483.7850783,RE,-28.4,-33.8,-46.4
7235,1786485483.7850888,RE,-19.4,-22.1,-34.7
7236,1786485483.7850983,RE,-32.5,-4.1,-14.2
7237,1786485483.7851083,RE,-46.6,-18.9,-28.5
7238,1786485483.7851188,RE,-21.6,-35.4,-40.1
7239,1786485483.7851288,RE,-16.0,-26.5,-30.1
7240,1786485483.785138,RE,-32.2,-16.4,-16.8
7241,1786485483.785148,RE,-38.8,-25.5,-23.1
7242,1786485483.785158,RE,-20.7,-35.7,-38.6
7243,1786485483.785168,RE,-6.4,-23.3,-18.5
7244,1786485483.785178,RE,-31.7,-16.3,-9.6
7245,1786485483.7852454,RE,-34.8,-14.5,-14.4
7246,1786485483.7852645,RE,-24.2,-25.9,-30.2
7247,1786485483.7852745,RE,-17.4,-28.5,-31.5
7248,1786485483.7852845,RE,-29.3,-17.7,-14.6
7249,1786485483.7852948,RE,-51.7,-22.3,-19.8
7250,1786485483.7853048,RE,-55.8,-47.6,-49.4
7251,1786485483.7853143,RE,-37.1,-49.4,-53.3
7252,1786485483.7853253,RE,-30.4,-30.3,-26.7
7253,1786485483.7853513,RE,-57.1,-26.0,-21.6
7254,1786485483.7853618,RE,-44.7,-36.6,-38.8
7255,1786485483.7853718,RE,-17.8,-27.4,-36.7
7256,1786485483.7853825,RE,-21.9,-14.2,-21.8
7257,1786485483.7853923,RE,-38.3,-11.9,-17.1
7258,1786485483.7854016,RE,-38.8,-23.7,-27.5
7259,1786485483.785411,RE,-25.2,-37.4,-36.9
7260,1786485483.7854204,RE,-19.9,-28.8,-20.1
7261,1786485483.78543,RE,-21.8,-8.6,-0.9
7262,1786485483.7854393,RE,-25.5,-9.2,-6.9
7263,1786485483.7854493,RE,-21.7,-27.0,-26.6
7264,1786485483.7854583,RE,-20.6,-22.6,-24.6
7265,1786485483.7854676,RE,-18.8,-0.1,3.3
7266,1786485483.7854776,RE,-54.2,-13.8,-12.9
7267,1786485483.785487,RE,-39.6,-36.4,-42.2
7268,1786485483.7854967,RE,-20.0,-26.6,-32.2
7269,1786485483.7855065,RE,-27.8,-8.6,-11.4
7270,1786485483.7855167,RE,-46.2,-12.7,-14.5
7271,1786485483.7855265,RE,-39.3,-33.6,-38.2
7272,1786485483.7855363,RE,-26.5,-34.6,-42.1
7273,1786485483.7855463,RE,-31.7,-18.6,-24.7
7274,1786485483.785556,RE,-40.5,-14.2,-19.1
7275,1786485483.7855654,RE,-36.4,-22.9,-27.7
7276,1786485483.785575,RE,-26.4,-32.1,-39.7
7277,1786485483.785584,RE,-17.4,-8.2,-11.2
7278,1786485483.7855952,RE,-40.4,-4.0,-8.4
7279,1786485483.7856045,RE,-38.4,-19.2,-27.8
7280,1786485483.785614,RE,-16.9,-24.6,-34.5
7281,1786485483.7856238,RE,-28.9,-20.3,-25.6
7282,1786485483.785633,RE,-47.4,-19.2,-24.1
7283,1786485483.7856429,RE,-43.1,-24.8,-36.3
7284,1786485483.7856526,RE,-24.1,-31.6,-42.7
7285,1786485483.7856624,RE,-23.9,-19.7,-27.1
7286,1786485483.785673,RE,-40.8,-13.4,-18.7
7287,1786485483.785683,RE,-51.6,-22.2,-29.1
7288,1786485483.7856927,RE,-38.4,-42.0,-51.5
7289,1786485483.785703,RE,-16.6,-25.0,-31.1
7290,1786485483.7857137,RE,-36.2,-15.2,-22.0
7291,1786485483.785723,RE,-49.2,-23.6,-32.2
7292,1786485483.7857325,RE,-31.4,-38.1,-47.4
7293,1786485483.7857416,RE,-9.5,-28.3,-31.4
7294,1786485483.7857516,RE,-23.7,-8.6,-8.1
7295,1786485483.7857616,RE,-30.4,-6.5,-9.2
7296,1786485483.7857711,RE,-27.9,-19.0,-26.9
7297,1786485483.785781,RE,-12.8,-21.5,-27.8
7298,1786485483.7857912,RE,-32.2,-15.3,-14.9
7299,1786485483.7858012,RE,-49.9,-19.4,-19.3
7300,1786485483.7858112,RE,-45.3,-37.8,-37.5
7301,1786485483.7858212,RE,-23.5,-39.9,-39.1
7302,1786485483.7858312,RE,-14.0,-19.8,-11.4
7303,1786485483.7858407,RE,-35.3,-16.2,-2.9
7304,1786485483.7858508,RE,-45.0,-34.8,-23.8
7305,1786485483.7858613,RE,-24.6,-43.0,-37.5
7306,1786485483.7858706,RE,-15.1,-24.7,-18.7
7307,1786485483.7858808,RE,-30.1,-17.4,-6.5
7308,1786485483.7858906,RE,-39.7,-31.1,-23.8
7309,1786485483.7859008,RE,-25.0,-46.3,-42.2
7310,1786485483.785911,RE,-10.3,-35.9,-27.4
7311,1786485483.785921,RE,-19.0,-21.7,-15.1
7312,1786485483.785931,RE,-31.4,-34.2,-27.9
7313,1786485483.7859416,RE,-8.5,-47.9,-47.5
7314,1786485483.7859511,RE,2.9,-32.9,-33.8
7315,1786485483.7859616,RE,-21.9,-22.5,-21.6
7316,1786485483.7859716,RE,-40.7,-37.2,-39.8
7317,1786485483.785982,RE,-24.7,-47.8,-54.5
7318,1786485483.785992,RE,-4.0,-39.4,-43.6
7319,1786485483.7860012,RE,-18.8,-23.5,-23.7
7320,1786485483.7860117,RE,-42.0,-30.7,-34.4
7321,1786485483.7860217,RE,-33.4,-45.7,-52.0
7322,1786485483.786031,RE,-20.0,-49.1,-51.0
7323,1786485483.7860408,RE,-23.0,-36.9,-32.8
7324,1786485483.7860508,RE,-36.8,-32.6,-24.7
7325,1786485483.7860608,RE,-30.7,-48.6,-42.5
7326,1786485483.7860708,RE,-5.4,-42.8,-44.4
7327,1786485483.7860804,RE,-14.2,-29.9,-27.2
7328,1786485483.78609,RE,-41.4,-31.1,-27.1
7329,1786485483.7861,RE,-54.5,-51.6,-54.0
7330,1786485483.7861104,RE,-34.7,-60.4,-70.6
7331,1786485483.7861197,RE,-29.1,-46.7,-56.7
7332,1786485483.7861292,RE,-40.4,-34.3,-42.0
7333,1786485483.7861383,RH,-45.4,-41.9,-50.7
7334,1786485484.2667172,RH,-28.2,-52.3,-62.4
7335,1786485484.2667673,RH,-25.4,-46.9,-50.5
7336,1786485484.2667975,RH,-35.8,-34.4,-32.4
7337,1786485484.2668235,RH,-48.0,-43.8,-40.4
7338,1786485484.2668483,RH,-24.6,-48.1,-53.3
7339,1786485484.2668736,RH,-17.5,-40.8,-37.8
7340,1786485484.2668984,RH,-29.9,-27.2,-16.8
7341,1786485484.2669232,RH,-48.7,-37.5,-27.8
7342,1786485484.266948,RH,-40.2,-56.1,-51.4
7343,1786485484.26696,RH,-18.6,-49.3,-45.8
7344,1786485484.266971,RH,-27.6,-36.1,-24.4
7345,1786485484.266982,RH,-38.7,-33.8,-19.9
7346,1786485484.2669928,RH,-17.1,-39.5,-31.4
7347,1786485484.267004,RH,-10.3,-43.0,-37.4
7348,1786485484.2670145,RH,-31.7,-34.9,-30.7
7349,1786485484.2670252,RH,-56.1,-38.2,-40.0
7350,1786485484.267036,RH,-39.6,-41.3,-47.3
7351,1786485484.2670467,RH,-27.7,-49.8,-57.1
7352,1786485484.2670577,RH,-22.6,-30.1,-33.8
7353,1786485484.2670684,RH,-42.1,-23.2,-27.7
7354,1786485484.2670789,RH,-46.5,-37.1,-43.4
7355,1786485484.26709,RH,-26.5,-49.5,-57.8
7356,1786485484.2671006,RH,-18.9,-33.0,-34.9
7357,1786485484.2671113,RH,-46.4,-31.5,-24.3
7358,1786485484.2671216,RH,-53.0,-50.4,-43.6
7359,1786485484.2671323,RH,-28.3,-57.4,-46.7
7360,1786485484.2671428,RH,-23.1,-48.1,-31.2
7361,1786485484.2671533,RH,-34.1,-33.0,-13.3
7362,1786485484.2671635,RH,-44.4,-38.2,-22.2
7363,1786485484.267174,RH,-33.9,-54.3,-44.0
7364,1786485484.2671845,RH,-11.7,-44.3,-29.9
7365,1786485484.2672362,RH,-34.3,-34.3,-16.7
7366,1786485484.2672477,RH,-43.4,-34.5,-21.7
7367,1786485484.2672572,RH,-36.2,-49.7,-41.7
7368,1786485484.2672665,RH,-20.5,-44.5,-36.9
7369,1786485484.2672756,RH,-40.9,-38.3,-25.7
7370,1786485484.2672849,RH,-61.7,-42.6,-29.4
7371,1786485484.2672937,RH,-51.5,-53.0,-47.9
7372,1786485484.2673025,RH,-35.0,-50.7,-51.3
7373,1786485484.2673109,RH,-22.9,-26.6,-24.6
7374,1786485484.2673197,RH,-41.6,-20.9,-15.2
7375,1786485484.267328,RH,-39.6,-38.4,-31.3
7376,1786485484.2673368,RH,-15.9,-40.1,-36.6
7377,1786485484.2673457,RH,-23.1,-27.5,-24.1
7378,1786485484.2673542,RH,-50.0,-26.0,-23.9
7379,1786485484.2673628,RH,-58.2,-46.8,-48.2
7380,1786485484.2673717,RH,-34.9,-50.0,-55.0
7381,1786485484.2673814,RH,-23.5,-31.8,-31.4
7382,1786485484.2673965,RH,-37.6,-17.4,-9.3
7383,1786485484.2674088,RH,-47.5,-33.7,-28.6
7384,1786485484.267428,RH,-31.8,-41.9,-43.2
7385,1786485484.2674444,RH,-25.0,-35.7,-36.1
7386,1786485484.2674632,RH,-32.7,-21.8,-17.8
7387,1786485484.2674851,RH,-45.7,-28.5,-24.1
7388,1786485484.2675097,RH,-32.3,-44.3,-47.8
7389,1786485484.2675247,RH,-26.0,-40.4,-46.3
7390,1786485484.267545,RH,-41.0,-27.9,-27.9
7391,1786485484.2675588,RH,-41.7,-25.6,-26.2
7392,1786485484.2675734,RH,-28.5,-35.3,-40.5
7393,1786485484.2675853,RH,-28.8,-42.1,-47.0
7394,1786485484.2676008,RH,-51.6,-38.1,-37.8
7395,1786485484.2676127,RH,-66.8,-43.0,-45.6
7396,1786485484.2676322,RH,-46.0,-50.0,-50.7
7397,1786485484.2676525,RH,-32.1,-55.8,-56.3
7398,1786485484.267669,RH,-35.5,-38.1,-32.3
7399,1786485484.2676933,RH,-54.1,-34.6,-29.0
7400,1786485484.2677152,RH,-43.3,-46.1,-45.5
7401,1786485484.2677443,RH,-22.7,-48.6,-45.7
7402,1786485484.267791,RH,-31.3,-38.9,-30.3
7403,1786485484.2678373,RH,-40.1,-25.3,-12.8
7404,1786485484.2678823,RH,-54.4,-42.8,-34.5
7405,1786485484.2679267,RH,-31.7,-53.6,-49.1
7406,1786485484.2679813,RH,-34.1,-45.0,-37.8
7407,1786485484.2680488,RH,-40.1,-31.2,-23.3
7408,1786485484.2680943,RH,-46.8,-35.9,-37.3
7409,1786485484.2681096,RH,-39.7,-53.2,-62.0
7410,1786485484.2681189,RH,-28.8,-43.4,-50.9
7411,1786485484.2681277,RH,-43.8,-25.5,-34.1
7412,1786485484.2681367,RH,-53.4,-34.3,-49.5
7413,1786485484.2681456,RH,-46.5,-51.0,-71.0
7414,1786485484.268154,RH,-31.8,-47.5,-63.9
7415,1786485484.268163,RH,-45.4,-34.5,-41.0
7416,1786485484.2681715,RH,-62.0,-36.4,-41.8
7417,1786485484.26818,RH,-46.6,-46.5,-59.9
7418,1786485484.268189,RH,-32.1,-46.2,-61.8
7419,1786485484.268198,RH,-42.7,-33.5,-45.4
7420,1786485484.2682066,RH,-61.6,-37.6,-45.2
7421,1786485484.2682152,RH,-68.3,-59.8,-68.7
7422,1786485484.268224,RH,-48.7,-65.0,-73.9
7423,1786485484.2682323,RH,-40.2,-44.5,-47.8
7424,1786485484.2682407,RH,-47.7,-29.5,-32.3
7425,1786485484.2682493,RH,-57.4,-48.9,-56.2
7426,1786485484.268258,RH,-36.9,-56.7,-64.2
7427,1786485484.2682662,RH,-40.5,-44.7,-48.0
7428,1786485484.2682753,RH,-60.1,-41.9,-41.6
7429,1786485484.2682843,RH,-73.7,-62.9,-65.8
7430,1786485484.2682931,RH,-54.8,-73.7,-79.9
7431,1786485484.268303,RH,-49.2,-61.4,-61.7
7432,1786485484.268312,RH,-59.2,-46.7,-43.0
7433,1786485484.2683225,RH,-71.6,-54.6,-53.5
7434,1786485484.2683315,RH,-57.6,-70.9,-75.5
7435,1786485484.2683413,RH,-35.4,-52.1,-54.3
7436,1786485484.268351,RH,-53.6,-36.0,-32.2
7437,1786485484.2683609,RH,-60.9,-43.1,-41.3
7438,1786485484.2683704,RH,-39.8,-53.6,-55.8
7439,1786485484.26838,RH,-36.5,-56.0,-52.3
7440,1786485484.26839,RH,-49.6,-48.2,-39.3
7441,1786485484.2683997,RH,-63.0,-49.0,-42.4
7442,1786485484.26841,RH,-65.8,-73.6,-70.8
7443,1786485484.2684195,RH,-33.1,-66.6,-65.5
7444,1786485484.2684295,RH,-37.1,-43.3,-36.7
7445,1786485484.2684393,RH,-54.7,-37.7,-29.8
7446,1786485484.2684488,RH,-63.2,-54.3,-56.4
7447,1786485484.2684584,RH,-29.9,-51.4,-59.3
7448,1786485484.268468,RH,-24.6,-26.9,-26.4
7449,1786485484.2684777,RH,-58.8,-35.2,-31.5
7450,1786485484.2684872,RH,-57.2,-52.0,-52.2
7451,1786485484.268497,RH,-56.9,-73.5,-81.1
7452,1786485484.2685068,RH,-61.5,-72.2,-74.6
7453,1786485484.2685168,RH,-68.0,-57.9,-57.1
7454,1786485484.268526,RH,-63.3,-55.2,-51.6
7455,1786485484.7464664,RH,-44.3,-63.4,-61.3
7456,1786485484.7465663,RH,-39.0,-50.6,-47.1
7457,1786485484.7465985,RH,-50.2,-34.0,-27.3
7458,1786485484.746626,RH,-50.8,-37.9,-31.4
7459,1786485484.7466547,RH,-16.0,-41.9,-33.5
7460,1786485484.7466707,RH,-3.2,-25.6,-13.8
7461,1786485484.7466824,RH,-19.5,-13.2,0.4
7462,1786485484.746693,RH,-28.6,-16.0,-4.4
7463,1786485484.7467046,RH,-19.4,-33.2,-23.7
7464,1786485484.746716,RH,-7.6,-34.6,-23.7
7465,1786485484.7467265,RH,-0.8,-12.1,2.6
7466,1786485484.7467368,RH,-6.1,-5.7,4.3
7467,1786485484.7467468,RH,1.3,-19.6,-10.3
7468,1786485484.7467575,RH,12.6,-24.5,-13.5
7469,1786485484.7467685,RH,5.7,-13.4,4.2
7470,1786485484.7467792,RH,0.6,-8.6,7.9
7471,1786485484.7467892,RH,7.3,-20.0,-12.6
7472,1786485484.7467992,RH,8.0,-32.5,-26.3
7473,1786485484.7468092,RH,24.4,-8.5,-2.6
7474,1786485484.7468183,RH,4.6,7.9,16.2
7475,1786485484.74683,RH,9.3,-4.2,-1.8
7476,1786485484.7468395,RH,15.8,-14.9,-19.0
7477,1786485484.74685,RH,11.4,-12.3,-15.2
7478,1786485484.74686,RH,-2.1,-2.0,1.8
7479,1786485484.74687,RH,9.4,-6.2,-6.2
7480,1786485484.7468796,RH,29.9,-11.3,-11.0
7481,1786485484.7468896,RH,33.6,-6.3,1.1
7482,1786485484.7468991,RH,19.7,8.3,14.0
7483,1786485484.7469091,RH,0.6,-10.1,-2.1
7484,1786485484.7469196,RH,11.7,-32.5,-25.9
7485,1786485484.74693,RH,30.3,-19.7,-15.7
7486,1786485484.7469394,RH,24.0,5.7,17.7
7487,1786485484.7469506,RH,10.5,5.2,17.2
7488,1786485484.7469606,RH,32.0,-1.7,4.2
7489,1786485484.7469711,RH,39.5,-1.2,10.2
7490,1786485484.746982,RH,31.5,7.6,29.0
7491,1786485484.7469916,RH,31.7,19.2,37.3
7492,1786485484.747001,RH,34.0,5.0,17.2
7493,1786485484.747011,RH,49.1,5.7,17.8
7494,1786485484.7470212,RH,35.7,15.6,42.0
7495,1786485484.7470312,RH,31.8,20.8,41.5
7496,1786485484.7470407,RH,40.1,18.3,32.5
7497,1786485484.747052,RH,52.7,10.8,24.0
7498,1786485484.7470627,RH,49.1,22.5,41.7
7499,1786485484.7470725,RH,32.8,30.5,53.7
7500,1786485484.7470832,RH,29.1,22.4,38.8
7501,1786485484.747093,RH,56.7,16.9,30.6
7502,1786485484.7471025,RH,54.3,34.6,52.4
7503,1786485484.7471125,RH,33.0,43.2,65.6
7504,1786485484.7471232,RH,32.1,35.9,59.4
7505,1786485484.7471335,RH,44.7,17.2,39.0
7506,1786485484.747144,RH,53.0,32.6,53.0
7507,1786485484.7471545,RH,28.7,40.5,63.3
7508,1786485484.7471647,RH,23.4,34.0,48.7
7509,1786485484.747175,RH,51.5,35.5,43.3
7510,1786485484.7471848,RH,46.5,33.8,48.5
7511,1786485484.7471943,RH,35.7,43.3,63.2
7512,1786485484.7472043,RH,26.2,43.2,58.4
7513,1786485484.7472143,RH,48.1,37.8,49.3
7514,1786485484.7472248,RH,64.3,43.0,59.2
7515,1786485484.7472346,RH,39.2,51.4,72.4
7516,1786485484.7472446,RH,21.9,47.2,67.1
7517,1786485484.7472544,RH,23.0,28.2,40.6
7518,1786485484.747264,RH,44.8,24.5,36.1
7519,1786485484.7472785,RH,44.4,41.6,59.4
7520,1786485484.747288,RH,28.7,48.2,70.1
7521,1786485484.747298,RH,24.3,31.1,51.1
7522,1786485484.7473075,RH,40.3,21.5,39.7
7523,1786485484.7473185,RH,42.3,40.6,61.9
7524,1786485484.7473283,RH,25.0,50.5,71.6
7525,1786485484.747338,RH,11.5,29.6,49.6
7526,1786485484.747348,RH,40.9,21.7,40.9
7527,1786485484.747358,RH,45.1,39.5,58.5
7528,1786485484.747368,RH,19.2,44.7,61.7
7529,1786485484.7473776,RH,7.3,28.7,47.2
7530,1786485484.7473874,RH,37.9,22.6,40.7
7531,1786485484.7473967,RH,45.3,37.5,58.1
7532,1786485484.7474067,RH,20.6,40.1,63.4
7533,1786485484.747417,RH,13.5,28.1,48.8
7534,1786485484.7474265,RH,32.9,18.0,33.6
7535,1786485484.7474368,RH,47.0,26.0,44.8
7536,1786485484.7474468,RH,39.7,47.0,70.4
7537,1786485484.747456,RH,25.7,42.0,66.7
7538,1786485484.747465,RH,35.2,26.4,48.7
7539,1786485484.747475,RH,40.0,24.5,47.5
7540,1786485484.747484,RH,27.6,31.9,58.7
7541,1786485484.747494,RH,20.7,37.8,58.3
7542,1786485484.747504,RH,26.7,27.4,40.4
7543,1786485484.747513,RH,44.3,28.5,38.4
7544,1786485484.747522,RH,21.0,31.1,43.7
7545,1786485484.747532,RH,9.6,33.1,48.4
7546,1786485484.7475414,RH,9.2,16.8,27.6
7547,1786485484.7475512,RH,27.0,11.5,19.0
7548,1786485484.7475607,RH,20.8,25.0,38.4
7549,1786485484.7475712,RH,5.6,31.7,44.3
7550,1786485484.7475808,RH,10.3,26.1,32.3
7551,1786485484.7475913,RH,37.5,25.1,25.6
7552,1786485484.7476013,RH,32.1,30.8,37.8
7553,1786485484.7476108,RH,22.3,41.8,55.2
7554,1786485484.74762,RH,9.8,27.5,42.7
7555,1786485484.74763,RH,21.7,10.9,19.7
7556,1786485484.7476387,RH,14.2,9.4,20.7
7557,1786485484.747648,RH,-4.0,11.7,26.7
7558,1786485484.7476575,RH,5.4,17.1,29.6
7559,1786485484.7476673,RH,30.3,16.3,27.3
7560,1786485484.7476766,RH,38.0,26.1,35.3
7561,1786485484.747686,RH,20.1,32.2,41.2
7562,1786485484.7476957,RH,9.9,27.3,35.8
7563,1786485484.7477052,RH,12.2,8.9,19.4
7564,1786485484.7477148,RH,23.6,1.5,13.2
7565,1786485484.7477248,RH,24.2,21.0,35.0
7566,1786485484.7477343,RH,12.4,25.5,43.2
7567,1786485484.7477448,RH,20.1,11.4,30.8
7568,1786485484.7477546,RH,46.0,15.5,32.5
7569,1786485484.7477648,RH,52.1,39.2,59.6
7570,1786485484.747774,RH,34.0,43.1,61.9
7571,1786485484.7477834,RH,10.5,18.5,31.2
7572,1786485484.7477927,RH,47.9,15.5,27.9
7573,1786485484.7478027,RH,52.6,40.8,60.0
7574,1786485484.7478125,RH,30.0,46.4,68.5
7575,1786485485.226386,RH,15.7,27.3,48.4
7576,1786485485.2265575,RH,38.6,18.4,34.4
7577,1786485485.2265816,RH,44.3,29.9,49.6
7578,1786485485.2266006,RH,24.7,35.1,60.8
7579,1786485485.2266145,RH,19.7,26.6,53.1
7580,1786485485.2266283,RH,33.5,12.9,29.8
7581,1786485485.226642,RH,43.2,21.7,39.6
7582,1786485485.2266564,RH,24.2,27.9,51.1
7583,1786485485.2266686,RH,7.4,17.7,41.5
7584,1786485485.2266824,RH,19.7,2.8,15.5
7585,1786485485.2266946,RH,37.8,13.0,24.9
7586,1786485485.2267065,RH,22.8,27.2,44.9
7587,1786485485.2267134,RH,11.8,27.3,44.1
7588,1786485485.2267203,RH,15.2,6.0,23.4
7589,1786485485.2267275,RH,23.9,0.0,20.6
7590,1786485485.226735,RH,19.3,12.9,39.0
7591,1786485485.2267418,RH,13.0,20.6,45.8
7592,1786485485.2267497,RH,16.8,9.3,29.5
7593,1786485485.2267568,RH,40.8,7.2,24.1
7594,1786485485.2267635,RH,35.7,23.9,44.5
7595,1786485485.2267704,RH,8.4,22.8,50.1
7596,1786485485.226778,RH,6.7,1.9,24.4
7597,1786485485.2267852,RH,32.9,3.6,18.0
7598,1786485485.2267914,RH,28.5,14.4,34.7
7599,1786485485.2267992,RH,20.3,22.5,50.3
7600,1786485485.226806,RH,30.6,23.8,47.7
7601,1786485485.226813,RH,35.6,6.5,28.7
7602,1786485485.226819,RH,39.8,13.9,39.4
7603,1786485485.2268252,RH,16.0,20.5,46.9
7604,1786485485.2268317,RH,9.7,16.0,38.0
7605,1786485485.226838,RH,18.1,-0.7,17.3
7606,1786485485.2268467,RH,23.3,0.7,22.3
7607,1786485485.2268567,RH,18.0,17.2,42.8
7608,1786485485.2268665,RH,17.0,19.5,47.4
7609,1786485485.226876,RH,26.1,8.5,29.1
7610,1786485485.2268844,RH,40.5,11.3,32.7
7611,1786485485.2268918,RH,26.9,21.6,49.3
7612,1786485485.2268994,RH,-0.7,13.7,42.1
7613,1786485485.226906,RH,11.0,-3.3,19.0
7614,1786485485.2269125,RH,32.7,1.9,24.4
7615,1786485485.2269185,RH,31.7,20.0,46.9
7616,1786485485.226927,RH,16.2,23.5,49.5
7617,1786485485.2269373,RH,15.5,7.4,28.0
7618,1786485485.226944,RH,22.7,-11.9,10.8
7619,1786485485.2269504,RH,27.6,8.2,32.9
7620,1786485485.2269564,RH,14.1,13.8,40.6
7621,1786485485.2269623,RH,8.9,-2.6,18.7
7622,1786485485.2269683,RH,26.8,-8.1,6.9
7623,1786485485.2269745,RH,33.0,4.1,21.5
7624,1786485485.2269804,RH,17.3,12.1,31.9
7625,1786485485.2269866,RH,9.4,1.8,17.2
7626,1786485485.2269928,RH,20.3,-12.2,-3.8
7627,1786485485.2270007,RH,19.9,-5.2,3.2
7628,1786485485.22701,RH,15.6,9.1,22.0
7629,1786485485.227016,RH,8.4,1.8,11.1
7630,1786485485.2270224,RH,40.6,-2.4,-3.1
7631,1786485485.2270284,RH,53.0,9.8,7.1
7632,1786485485.2270343,RH,34.7,19.5,16.4
7633,1786485485.2270412,RH,14.0,10.0,5.5
7634,1786485485.227048,RH,31.7,-5.8,-11.6
7635,1786485485.227056,RH,47.2,1.6,2.0
7636,1786485485.2270665,RH,36.3,14.5,18.7
7637,1786485485.2270737,RH,23.2,13.0,17.2
7638,1786485485.2270796,RH,35.2,-3.1,-3.8
7639,1786485485.2270885,RH,51.3,-2.4,-2.1
7640,1786485485.227095,RH,37.9,6.0,16.2
7641,1786485485.2271008,RH,20.7,11.4,20.2
7642,1786485485.2271068,RH,11.0,-12.0,-16.1
7643,1786485485.2271132,RH,32.2,-17.1,-24.9
7644,1786485485.2271197,RH,23.6,-7.1,-1.9
7645,1786485485.227126,RH,12.3,0.6,7.5
7646,1786485485.227132,RH,19.7,-2.3,-2.0
7647,1786485485.2271383,RH,27.4,-12.1,-13.1
7648,1786485485.2271452,RH,15.6,-8.7,-5.9
7649,1786485485.2271512,RH,5.0,-0.1,-1.1
7650,1786485485.227157,RH,5.0,-2.8,-9.7
7651,1786485485.2271633,RH,23.1,-14.0,-21.2
7652,1786485485.2271693,RH,36.4,-3.0,1.3
7653,1786485485.2271752,RH,31.2,17.4,26.0
7654,1786485485.2271817,RH,15.1,11.1,15.8
7655,1786485485.2271876,RH,19.0,-9.7,-12.3
7656,1786485485.2271936,RH,34.8,-4.1,-5.1
7657,1786485485.2271996,RH,21.2,10.6,15.7
7658,1786485485.2272055,RH,6.1,5.7,12.5
7659,1786485485.2272117,RH,13.0,-12.0,-4.0
7660,1786485485.2272177,RH,40.1,0.9,4.7
7661,1786485485.2272294,RH,37.3,25.3,33.2
7662,1786485485.2272356,RH,20.1,25.4,31.0
7663,1786485485.2272415,RH,24.7,9.4,7.3
7664,1786485485.2272477,RH,35.5,5.5,1.5
7665,1786485485.2272537,RH,38.0,19.9,27.4
7666,1786485485.2272596,RH,19.9,22.8,32.7
7667,1786485485.2272656,RH,24.2,11.4,13.6
7668,1786485485.2272713,RH,43.0,11.8,13.0
7669,1786485485.2272775,RH,27.1,16.3,29.0
7670,1786485485.2272837,RH,17.1,23.9,39.2
7671,1786485485.2272892,RH,9.5,15.7,23.4
7672,1786485485.2272954,RH,22.7,-1.8,-1.1
7673,1786485485.2273011,RH,36.2,14.3,19.1
7674,1786485485.227307,RH,19.9,24.3,34.4
7675,1786485485.2273135,RH,5.2,14.9,20.7
7676,1786485485.2273192,RH,16.1,-1.6,1.2
7677,1786485485.2273252,RH,14.2,4.8,13.3
7678,1786485485.2273312,RH,4.9,14.5,29.0
7679,1786485485.2273371,RH,-0.8,12.2,21.2
7680,1786485485.227343,RH,26.7,7.9,10.9
7681,1786485485.227349,RH,23.4,12.1,15.7
7682,1786485485.227355,RH,15.8,25.6,35.6
7683,1786485485.2273607,RH,8.1,28.6,36.4
7684,1786485485.2273667,RH,18.7,13.2,22.2
7685,1786485485.2273726,RH,40.5,16.8,26.2
7686,1786485485.2273784,RH,25.8,32.9,45.6
7687,1786485485.2273848,RH,-0.7,23.8,35.4
7688,1786485485.2273908,RH,5.6,12.2,14.1
7689,1786485485.2273965,RH,31.3,17.3,14.7
7690,1786485485.2274024,RH,24.6,31.6,37.3
7691,1786485485.2274084,RH,6.6,33.4,37.3
7692,1786485485.2274144,RH,8.0,17.7,18.6
7693,1786485485.22742,RH,27.7,11.1,17.1
7694,1786485485.227426,RH,27.8,26.6,34.8
7695,1786485485.7056787,RH,1.7,32.5,35.3
7696,1786485485.7057393,RH,7.7,22.1,21.0
7697,1786485485.7057722,RH,27.7,15.8,17.9
7698,1786485485.7057955,RH,23.8,21.9,27.1
7699,1786485485.7058156,RH,7.1,31.6,36.0
7700,1786485485.7058368,RH,4.0,25.4,29.7
7701,1786485485.705858,RH,23.2,13.2,12.3
7702,1786485485.70588,RH,52.2,38.0,36.9
7703,1786485485.7059011,RH,26.3,52.8,51.9
7704,1786485485.705912,RH,-1.7,29.4,28.4
7705,1786485485.7059233,RH,17.8,11.5,4.3
7706,1786485485.7059317,RH,35.2,23.2,15.4
7707,1786485485.7059395,RH,19.3,39.5,36.5
7708,1786485485.7059495,RH,9.5,38.9,33.4
7709,1786485485.70596,RH,19.7,25.5,19.5
7710,1786485485.7059689,RH,28.5,18.1,14.6
